ID,adsorption_energy,log2(AE)
7114,116.47,6.863814587
7115,129.82,7.020368851
7116,224.07,7.807805694
7117,70.83,6.146288637
7118,95.83,6.582405464
7119,89.65,6.486231678
7120,99.28,6.63343121
7121,96.24,6.588564737
7122,171.94,7.425761401
7123,57.88,5.854993017
7124,129.82,7.020368851
7125,91.33,6.513016928
7126,218.56,7.771885579
7127,194.53,7.603848851
7128,171.08,7.418527302
7129,160.36,7.325170512
7130,206.44,7.689578726
7131,197.77,7.627679788
7132,223.26,7.802580986
7133,255.97,7.999830924
7134,55.7,5.799605422
7135,126.05,6.977852308
7136,175.21,7.452941308
7137,139.88,7.128045891
7138,165.49,7.370600232
7139,123.96,6.95373085
7140,51.76,5.693765712
7141,119.12,6.896271849
7142,174.22,7.444766441
7143,162.21,7.341718952
7144,170.11,7.410324143
7145,148.76,7.216842843
7146,168.76,7.398829182
7147,128.27,7.00303998
7148,50.71,5.664198369
7149,128.5,7.005624549
7150,54.92,5.77925972
7151,56.92,5.830863757
7152,188.03,7.554819051
7153,152.45,7.25219234
7154,58.33,5.866166169
7155,190.2,7.571373436
7156,147.73,7.206819018
7157,122.46,6.936166778
7158,289.03,8.175075435
7159,55.36,5.790772038
7160,94.39,6.560562119
7161,157.46,7.298841573
7162,51.66,5.690975738
7163,53.14,5.731726323
7164,201.36,7.653633311
7165,156.67,7.291585141
7166,131.61,7.040125302
7167,115.82,6.855740592
7168,208.94,7.706944902
7169,50.44,5.656496371
7170,143.47,7.164605286
7171,105.34,6.718909554
7172,47.64,5.574101508
7173,188.21,7.556199473
7174,111.51,6.801029284
7175,104.14,6.702380502
7176,145.65,7.186361891
7177,151.17,7.240028052
7178,103.31,6.690836098
7179,262.81,8.037876361
7180,146.19,7.191700818
7181,192.79,7.590886411
7182,150.37,7.232372956
7183,166.25,7.37721053
7184,164.71,7.363784338
7185,100.54,6.651625784
7186,141.59,7.145575566
7187,219.43,7.777616971
7188,191.97,7.584737062
7189,54.99,5.781097381
7190,111.37,6.799216853
7191,49.12,5.618238656
7192,57.85,5.854245054
7193,54.97,5.780572574
7194,50.32,5.653060017
7195,157.32,7.297558281
7196,128.41,7.004613747
7197,131.12,7.034743949
7198,58.11,5.86071455
7199,160.28,7.324450605
7200,135.67,7.08395793
7201,69.73,6.123707577
7202,182.76,7.513806537
7203,191.66,7.582405464
7204,86.05,6.427103287
7205,192.29,7.587139927
7206,101.82,6.66987716
7207,44.37,5.471512648
7208,181.02,7.500005292
7209,138.21,7.110718194
7210,159.22,7.314877757
7211,133.4,7.059614856
7212,199.79,7.642340564
7213,161.75,7.337621902
7214,56.15,5.811214118
7215,188.77,7.560485694
7216,64.23,6.005175391
7217,183.83,7.522228415
7218,120.75,6.915879379
7219,49.62,5.63284983
7220,51.33,5.681730355
7221,165.01,7.366409648
7222,238.7,7.899054756
7223,44.24,5.46727948
7224,122.47,6.936284583
7225,46.49,5.538848521
7226,42.94,5.424250286
7227,98.42,6.620879611
7228,56.15,5.811214118
7229,106.52,6.734980523
7230,166.15,7.376342483
7231,385.73,8.591447545
7232,179.72,7.489607157
7233,126.23,6.979911014
7234,145.38,7.183685
7235,42.82,5.420212891
7236,133.42,7.059831136
7237,177.44,7.47118746
7238,58.04,5.858975614
7239,50,5.64385619
7240,158.57,7.308976042
7241,103.21,6.68943895
7242,74.45,6.218199944
7243,156.54,7.29038754
7244,157.91,7.302958726
7245,81.62,6.350850805
7246,173.79,7.441201261
7247,177.05,7.468013034
7248,175.75,7.457380879
7249,159.28,7.315421316
7250,143.73,7.167217409
7251,117.4,6.875288598
7252,200.14,7.644865723
7253,135.92,7.086613947
7254,175.39,7.454422683
7255,166.65,7.380677507
7256,134.57,7.072213012
7257,46.87,5.55059289
7258,154.94,7.275565835
7259,156.63,7.291216754
7260,149.84,7.227278994
7261,260.73,8.026412781
7262,209.61,7.711563736
7263,61.16,5.934516502
7264,178.67,7.481153605
7265,116.52,6.864433796
7266,110.54,6.788424707
7267,167.33,7.386552314
7268,51.01,5.672708196
7269,74.57,6.220523436
7270,53.33,5.736875423
7271,133.29,7.058424737
7272,43.01,5.426600226
7273,103.94,6.699607154
7274,203.1,7.666046429
7275,59.26,5.888986721
7276,66.23,6.049412953
7277,183.18,7.517118185
7278,132.36,7.048323387
7279,159.48,7.3172317
7280,116.64,6.865918815
7281,159.12,7.313971371
7282,62.47,5.965091625
7283,110.41,6.786727035
7284,42.59,5.412442825
7285,101.31,6.662632775
7286,205.98,7.686360453
7287,48.68,5.605257263
7288,206.63,7.69090592
7289,45.44,5.50589093
7290,70.29,6.13524755
7291,184.49,7.527398809
7292,160.09,7.322739383
7293,110.42,6.786857696
7294,98.1,6.616181231
7295,160.45,7.325979979
7296,151.38,7.242030802
7297,47.66,5.574707046
7298,180.79,7.49817107
7299,239.18,7.901952948
7300,154.1,7.267723052
7301,44.5,5.475733431
7302,166.28,7.377470843
7303,125.45,6.970968661
7304,169.29,7.403352945
7305,167.36,7.386810946
7306,169.71,7.406927767
7307,219.17,7.775906525
7308,134.83,7.074997725
7309,137.41,7.10234319
7310,184.13,7.524580892
7311,99.4,6.635173947
7312,140.16,7.13093087
7313,162.96,7.348374075
7314,57.75,5.851749041
7315,135.56,7.082787732
7316,136.54,7.093179847
7317,57.61,5.848247353
7318,137.45,7.102763097
7319,168.07,7.392918421
7320,177.42,7.471024839
7321,129.43,7.016028242
7322,61.7,5.947198584
7323,49.19,5.62029315
7324,145.27,7.18259299
7325,150.08,7.229587923
7326,172.75,7.4325419
7327,133.51,7.060803995
7328,47.16,5.559491813
7329,810.89,9.663362411
7330,49.72,5.635754391
7331,127.49,6.99424028
7332,120.61,6.914205719
7333,83.61,6.385603598
7334,45.72,5.514753498
7335,142.82,7.158054213
7336,170.58,7.414304695
7337,185.61,7.53613063
7338,163.29,7.351292632
7339,42.9,5.422905743
7340,174.89,7.45030399
7341,182.78,7.513964407
7342,154.11,7.267816669
7343,194.81,7.605923926
7344,163.21,7.350585645
7345,149.29,7.221973721
7346,100.13,6.645730475
7347,48.68,5.605257263
7348,51.69,5.691813297
7349,121.04,6.919340082
7350,39.79,5.314333994
7351,91.28,6.512226887
7352,165.07,7.366934137
7353,127.54,6.994805976
7354,191.9,7.584210901
7355,168.35,7.395319911
7356,108.25,6.758223215
7357,54.83,5.776893569
7358,164.54,7.362294538
7359,121.34,6.922911406
7360,176.04,7.459759467
7361,193.27,7.594473905
7362,180.42,7.495215464
7363,48.71,5.606146078
7364,128.52,7.005849076
7365,52.67,5.718909554
7366,164.27,7.35992522
7367,50.04,5.645009884
7368,230.48,7.848497755
7369,42.19,5.398829182
7370,167.78,7.390426941
7371,86.6,6.43629512
7372,45.21,5.498570013
7373,172.21,7.42802511
7374,171.16,7.419201774
7375,135.23,7.079271431
7376,123.71,6.950818314
7377,56.18,5.811984719
7378,207.77,7.698843548
7379,109.18,6.770564792
7380,137.2,7.100136671
7381,134.01,7.06619685
7382,169.06,7.401391545
7383,159.18,7.314515271
7384,155.82,7.28373661
7385,53.59,5.743891911
7386,179.29,7.486151213
7387,49.32,5.624100895
7388,163.96,7.357200085
7389,165.08,7.367021533
7390,55.13,5.784765696
7391,209.78,7.712733331
7392,206.51,7.690067834
7393,129.4,7.015693807
7394,133.96,7.065658471
7395,180.83,7.498490233
7396,50.33,5.653346693
7397,134.83,7.074997725
7398,174.41,7.446338951
7399,173.36,7.437627248
7400,49.35,5.62497818
7401,197.91,7.628700701
7402,1165.19,10.18634951
7403,174.23,7.444849247
7404,181.23,7.501677982
7405,132.58,7.050719348
7406,202.44,7.661350569
7407,180.49,7.495775097
7408,170.53,7.413881753
7409,161.79,7.337978629
7410,57.21,5.838195439
7411,144.05,7.17042585
7412,122.4,6.935459748
7413,142.85,7.158357226
7414,57.02,5.833396134
7415,39.39,5.299757512
7416,139.43,7.123397197
7417,183.8,7.521992956
7418,167.08,7.384395238
7419,153.7,7.263973355
7420,148.85,7.217715411
7421,159.02,7.313064415
7422,139.95,7.128767677
7423,135.67,7.08395793
7424,142.66,7.156437068
7425,105.36,6.71918344
7426,189.89,7.569020122
7427,126.56,6.983677695
7428,93.02,6.539469035
7429,129.39,7.015582312
7430,43.65,5.447909749
7431,180.76,7.497931652
7432,45.82,5.517905554
7433,96.17,6.587515014
7434,50.31,5.652773285
7435,98.06,6.615592857
7436,176.23,7.461315728
7437,202.33,7.660566438
7438,48.08,5.587364991
7439,135.18,7.078737909
7440,147.59,7.205451164
7441,155.35,7.279378431
7442,48.99,5.614415387
7443,55.33,5.789990019
7444,94.85,6.567575869
7445,124.38,6.958610712
7446,127.77,6.997405325
7447,212.89,7.733964374
7448,113.3,6.824004051
7449,41.43,5.372603915
7450,50.95,5.671010241
7451,76.55,6.258330473
7452,45.07,5.494095545
7453,174.58,7.447744482
7454,177.19,7.469153375
7455,98.34,6.61970645
7456,63.09,5.979339446
7457,167.66,7.389394724
7458,67.46,6.075960413
7459,135.35,7.080551077
7460,50.07,5.64587455
7461,133.55,7.061236166
7462,57.58,5.847495884
7463,105.61,6.722602637
7464,62.87,5.974299858
7465,150.52,7.233811384
7466,140.05,7.129798173
7467,129.25,7.01402047
7468,131.8,7.04220656
7469,148.58,7.215096121
7470,59.76,5.901108243
7471,289.15,8.175674292
7472,196.08,7.615298579
7473,57.49,5.845239126
7474,127.09,6.989706707
7475,88.44,6.46662712
7476,39.87,5.3172317
7477,111.02,6.794675788
7478,125.58,6.972462907
7479,175.39,7.454422683
7480,152.62,7.253800221
7481,221.48,7.791032617
7482,170.12,7.41040895
7483,86.47,6.434127784
7484,54.76,5.775050541
7485,186.3,7.541483864
7486,120.8,6.916476644
7487,174.73,7.448983521
7488,89.81,6.488804187
7489,223.08,7.801417366
7490,172.12,7.427270935
7491,47.49,5.569551851
7492,93.26,6.543186525
7493,133.82,7.064149939
7494,478.41,8.902103736
7495,196.14,7.615739973
7496,57.89,5.855242251
7497,131.37,7.037492045
7498,43.61,5.446587085
7499,52.8,5.722466024
7500,202.22,7.65978188
7501,90.51,6.500005292
7502,153.47,7.261812858
7503,162.61,7.345272171
7504,99.67,6.639087423
7505,173.72,7.440620048
7506,53.45,5.740118043
7507,145.38,7.183685
7508,60.21,5.911931212
7509,208.26,7.702241961
7510,45.07,5.494095545
7511,105.38,6.719457275
7512,436.56,8.770036139
7513,170.87,7.416755312
7514,121.83,6.928725623
7515,57.14,5.836429131
7516,142.49,7.154716864
7517,135.83,7.085658344
7518,87.67,6.454011343
7519,49.79,5.63778411
7520,146.55,7.195249158
7521,151.63,7.244411409
7522,136.83,7.096240766
7523,110.71,6.790641731
7524,63.78,5.995032192
7525,118.15,6.884475819
7526,80.08,6.323370069
7527,54.34,5.76394266
7528,42.83,5.420549772
7529,66.63,6.058099988
7530,122.43,6.935813306
7531,195.06,7.607774152
7532,160.51,7.326519372
7533,47.24,5.56193706
7534,198.81,7.635246515
7535,139.96,7.128870759
7536,54.25,5.761551232
7537,135.15,7.078417702
7538,118.5,6.888743249
7539,51.16,5.676944359
7540,168.11,7.393261735
7541,96.15,6.587214952
7542,155.26,7.278542382
7543,124.69,6.962201957
7544,132.24,7.04701482
7545,151.63,7.244411409
7546,136.74,7.09529152
7547,158.85,7.31152128
7548,197.32,7.624393382
7549,201.7,7.656067274
7550,145.95,7.189330401
7551,117.02,6.870611313
7552,134.88,7.075532631
7553,52.06,5.702103407
7554,138.14,7.109987319
7555,171.41,7.421307468
7556,49.62,5.63284983
7557,112.07,6.808256325
7558,135.38,7.080870812
7559,155.39,7.279749853
7560,189.35,7.564911611
7561,111.79,6.80464733
7562,107.85,6.752882366
7563,78.22,6.289465631
7564,184.82,7.529977074
7565,137.18,7.099926351
7566,54.05,5.756222713
7567,58.36,5.866907978
7568,56.77,5.827056837
7569,186.82,7.545505101
7570,176.17,7.460824458
7571,195.24,7.609104847
7572,114.63,6.840840853
7573,124.41,6.958958643
7574,47.08,5.557042415
7575,211.82,7.726695004
7576,201.08,7.651625784
7577,89.6,6.485426827
7578,126.64,6.98458935
7579,123.86,6.952566541
7580,135.64,7.083638879
7581,58.35,5.866660751
7582,55.52,5.794935663
7583,56.72,5.825785627
7584,102.3,6.676662335
7585,131.03,7.033753352
7586,176.03,7.459677512
7587,147.86,7.208088008
7588,135.6,7.083213368
7589,98.08,6.615887074
7590,121.71,6.927303898
7591,169.26,7.403097262
7592,128.84,7.009436756
7593,60.86,5.927422429
7594,121.78,6.928133408
7595,47.24,5.56193706
7596,50.23,5.65047737
7597,149.78,7.226701185
7598,128.82,7.009212787
7599,138.6,7.114783447
7600,187.12,7.547819957
7601,223.87,7.806517401
7602,149.46,7.223615617
7603,77.52,6.276496666
7604,128.39,7.004389028
7605,139.59,7.125051783
7606,56.32,5.815575429
7607,167.97,7.392059776
7608,448.83,8.810025299
7609,41.77,5.384395238
7610,145.26,7.182493675
7611,84.28,6.397118409
7612,171.13,7.418948884
7613,52,5.700439718
7614,175.36,7.454175893
7615,47.33,5.564683017
7616,132.39,7.048650343
7617,45.29,5.501120634
7618,135.03,7.07713616
7619,218.29,7.770102231
7620,107.76,6.751677946
7621,172.47,7.430201626
7622,56.26,5.814037648
7623,137.73,7.105699028
7624,53.62,5.744699314
7625,258.13,8.011954012
7626,139.23,7.121326293
7627,245.64,7.940401698
7628,54.31,5.763145958
7629,181.02,7.500005292
7630,72.41,6.178117046
7631,125.1,6.966937979
7632,178.38,7.478810059
7633,136.43,7.092017108
7634,160.08,7.322649262
7635,243.58,7.92825187
7636,51.06,5.674121633
7637,119.13,6.896392956
7638,55.09,5.783718558
7639,51.52,5.687060688
7640,169.96,7.409051439
7641,147.61,7.205646651
7642,157.06,7.295171992
7643,99.57,6.637639225
7644,186.09,7.539856721
7645,189.93,7.569323991
7646,93.5,6.54689446
7647,154.25,7.269126679
7648,237.15,7.889656058
7649,136.98,7.097821455
7650,171.76,7.424250286
7651,52.42,5.712045449
7652,205.44,7.682573297
7653,54.09,5.757289992
7654,135.36,7.080657663
7655,85.82,6.423241996
7656,106.33,6.732404887
7657,151.75,7.245552706
7658,233.51,7.867340524
7659,101.2,6.66106548
7660,89.91,6.490409679
7661,153.04,7.257764969
7662,132.35,7.048214385
7663,130.28,7.025471815
7664,160.22,7.323910438
7665,147.65,7.206037546
7666,187.4,7.549977143
7667,57.1,5.83541884
7668,334.59,8.386250518
7669,147.1,7.200653436
7670,52.38,5.710944155
7671,128.45,7.00506308
7672,196.97,7.621832103
7673,121.77,6.928014936
7674,138.79,7.116759813
7675,50.78,5.66618849
7676,124.94,6.965091625
7677,188.1,7.555356039
7678,136.67,7.094552786
7679,46.66,5.544114402
7680,64.8,6.017921908
7681,187.03,7.54712589
7682,143.57,7.165610509
7683,258.53,8.014187891
7684,111.38,6.799346388
7685,137.32,7.101397952
7686,156.66,7.291493053
7687,140.7,7.136478518
7688,106.34,6.732540561
7689,192.82,7.591110891
7690,131.81,7.042316017
7691,101.57,6.666330536
7692,45.83,5.518220381
7693,129.9,7.021257621
7694,97.33,6.60481265
7695,240.98,7.912769606
7696,48.31,5.594249948
7697,201.21,7.652558198
7698,47.07,5.556735948
7699,132.17,7.04625094
7700,45.08,5.49441561
7701,121.23,6.921602947
7702,186.31,7.541561301
7703,129.34,7.015024705
7704,239.41,7.903339604
7705,96.53,6.592905474
7706,59.96,5.905928478
7707,97.8,6.61176256
7708,108.7,6.76420813
7709,182.09,7.508507884
7710,101.71,6.66831772
7711,159.8,7.320123598
7712,133.93,7.065335347
7713,51.66,5.690975738
7714,146.47,7.194461392
7715,292.36,8.191602128
7716,54.54,5.769242795
7717,146.19,7.191700818
7718,167.31,7.386379867
7719,50.88,5.669026766
7720,49.89,5.640678764
7721,54.74,5.77452353
7722,94.23,6.558114539
7723,77.22,6.270902649
7724,85.08,6.410748128
7725,239.56,7.904243227
7726,124.8,6.963474124
7727,148.75,7.216745858
7728,118.06,6.883376437
7729,57.21,5.838195439
7730,180.55,7.49625461
7731,185.99,7.539081245
7732,95.37,6.575463612
7733,195.34,7.609843592
7734,92.61,6.533096079
7735,61.5,5.942514505
7736,229.8,7.844234988
7737,235.44,7.879215637
7738,180.84,7.498570013
7739,68.02,6.087887101
7740,49.13,5.618532334
7741,132.56,7.050501697
7742,162.46,7.343940739
7743,49.11,5.617944917
7744,145.9,7.188836073
7745,59.46,5.893847558
7746,119.65,6.902676587
7747,53.86,5.751142325
7748,196.04,7.615004242
7749,47.51,5.570159302
7750,47.07,5.556735948
7751,58.77,5.877007993
7752,167.01,7.383790679
7753,57.41,5.84323015
7754,188.45,7.558037985
7755,62.25,5.960001932
7756,57.17,5.837186385
7757,203.34,7.667750232
7758,162.83,7.347222718
7759,190.29,7.572055938
7760,52.93,5.726013749
7761,226.36,7.822475232
7762,64.64,6.014355293
7763,118.23,6.885452345
7764,54.43,5.766330131
7765,65.27,6.028348134
7766,51.33,5.681730355
7767,158.5,7.30833903
7768,163.15,7.350055177
7769,164.07,7.358167658
7770,123.51,6.948484044
7771,131.18,7.03540397
7772,55.7,5.799605422
7773,166.28,7.377470843
7774,124.07,6.955010505
7775,126.28,6.980482356
7776,210.39,7.716922324
7777,130.29,7.025582548
7778,140.97,7.139244363
7779,117.65,6.87835751
7780,171.01,7.417936881
7781,55.29,5.788946667
7782,178.59,7.48050749
7783,103.54,6.694044413
7784,174.61,7.447992375
7785,52.41,5.711770204
7786,291.73,8.188489943
7787,154.29,7.269500749
7788,172.6,7.431288654
7789,119.3,6.898450233
7790,195.31,7.609622008
7791,1183.07,10.20831972
7792,140.41,7.133501878
7793,127.25,6.991521846
7794,93.52,6.547203025
7795,167.37,7.386897147
7796,64.42,6.009436756
7797,118.53,6.889108442
7798,183.26,7.517748114
7799,172.26,7.428443926
7800,122.28,6.934044647
7801,115.38,6.850249358
7802,230.64,7.849498932
7803,111.04,6.794935663
7804,212.65,7.732337045
7805,62.3,5.961160258
7806,135.97,7.087144565
7807,150.38,7.232468896
7808,180.48,7.495695163
7809,52.31,5.709014865
7810,213.26,7.736469582
7811,100.53,6.651482282
7812,109,6.768184325
7813,129.68,7.018812186
7814,54.97,5.780572574
7815,118.06,6.883376437
7816,106.09,6.729144865
7817,153.15,7.258801557
7818,48.03,5.585863903
7819,56.38,5.817111573
7820,84.78,6.405652061
7821,86,6.426264755
7822,191.34,7.579994693
7823,92.7,6.534497434
7824,66.37,6.052459369
7825,122.56,6.937344392
7826,67.71,6.081297014
7827,142.17,7.151473257
7828,201.28,7.653060017
7829,76.54,6.258141996
7830,177.46,7.471350063
7831,61.36,5.939226578
7832,95.74,6.581049901
7833,58.96,5.881664619
7834,49.17,5.61970645
7835,48.18,5.590362488
7836,70.29,6.13524755
7837,97.53,6.607774152
7838,174.27,7.445180425
7839,189.15,7.563386966
7840,56.05,5.808642468
7841,114.53,6.839581737
7842,59.95,5.905687849
7843,42.25,5.400879436
7844,141.53,7.144964082
7845,162.35,7.342963574
7846,167.96,7.391973883
7847,154.52,7.271649772
7848,183.9,7.52277767
7849,159.29,7.315511889
7850,56.11,5.810186008
7851,47.12,5.558267634
7852,142.12,7.150965784
7853,43.47,5.441948191
7854,175.77,7.457545046
7855,166.7,7.381110294
7856,229.44,7.841973119
7857,49.01,5.615004242
7858,170.35,7.412358137
7859,115.37,6.850124314
7860,97.22,6.603181229
7861,127.43,6.993561151
7862,162.1,7.340740281
7863,59.04,5.883620816
7864,159.54,7.317774373
7865,109.05,6.76884596
7866,178.08,7.476381688
7867,173.16,7.435961895
7868,86.57,6.435795254
7869,222.95,7.800576389
7870,120.83,6.916834885
7871,68.23,6.092334311
7872,233.26,7.865795121
7873,52.33,5.709566354
7874,125.24,6.968551603
7875,50.64,5.6622055
7876,120.22,6.909533115
7877,133.54,7.061128135
7878,206.11,7.687270693
7879,176.63,7.46458659
7880,47.43,5.567727963
7881,81.59,6.350320435
7882,140.59,7.135350171
7883,56.84,5.828834649
7884,139.63,7.125465133
7885,58.67,5.874551087
7886,49.84,5.639232163
7887,136.16,7.089159132
7888,202.5,7.661778098
7889,150.34,7.232085099
7890,56.56,5.821710215
7891,140.56,7.135042286
7892,116.23,6.860838679
7893,187.61,7.551592918
7894,112.62,6.815319246
7895,123.34,6.946496941
7896,50.56,5.659924558
7897,198.46,7.632704448
7898,124.03,6.954545307
7899,104.81,6.711632562
7900,132.04,7.044831233
7901,46.16,5.528571319
7902,110.97,6.794025896
7903,187.92,7.553974808
7904,136.16,7.089159132
7905,152.38,7.25152975
7906,42.84,5.420886575
7907,101.78,6.669310286
7908,173.85,7.441699257
7909,184.53,7.527711572
7910,179.72,7.489607157
7911,55.61,5.797272432
7912,174.12,7.443938115
7913,48.89,5.6114675
7914,53.27,5.735251376
7915,209.6,7.711494907
7916,264.86,8.04908617
7917,97.16,6.602290585
7918,187.85,7.553437306
7919,133.24,7.057883449
7920,93.51,6.547048751
7921,65.46,6.032541697
7922,186.53,7.54326387
7923,155.16,7.277612871
7924,63.79,5.995258373
7925,234.88,7.875780063
7926,182.07,7.508349416
7927,77.07,6.268097486
7928,115.58,6.852747965
7929,46.07,5.525755693
7930,56.65,5.824004051
7931,174.09,7.443689524
7932,55.08,5.783456654
7933,46.51,5.539469035
7934,81.55,6.349612972
7935,120.21,6.909413105
7936,148.51,7.214416269
7937,140.62,7.135657989
7938,165.87,7.373909167
7939,168.43,7.396005317
7940,171.14,7.419033185
7941,101.9,6.671010241
7942,78.04,6.286141873
7943,98.54,6.622637567
7944,50.37,5.654492826
7945,49.23,5.621465834
7946,131.46,7.03848008
7947,44.13,5.463687842
7948,139.23,7.121326293
7949,56.09,5.809671678
7950,51.22,5.678635348
7951,157.58,7.29994063
7952,42.86,5.421559945
7953,44.85,5.48703608
7954,99.69,6.639376889
7955,100.75,6.654636029
7956,137.34,7.101608059
7957,49.2,5.62058641
7958,72.74,6.184677021
7959,148.98,7.218974857
7960,130.42,7.027021315
7961,148.2,7.211401637
7962,105.65,6.723148957
7963,41.57,5.377470843
7964,105.77,6.724786677
7965,121.65,6.92659251
7966,165.24,7.368419155
7967,112.83,6.818006902
7968,164.7,7.363696745
7969,44.97,5.490890979
7970,188.88,7.561326136
7971,130.8,7.031218731
7972,161.76,7.337711092
7973,50,5.64385619
7974,113.87,6.831243897
7975,62.72,5.970853654
7976,171.87,7.425173933
7977,85.55,6.41869595
7978,130.15,7.024031502
7979,189.51,7.566130168
7980,133.81,7.064042126
7981,132.67,7.051698368
7982,153.42,7.261342756
7983,162.94,7.348197003
7984,63.36,5.98550043
7985,57.18,5.837438715
7986,92.86,6.536985376
7987,49.83,5.638942669
7988,259.18,8.017810585
7989,110.58,6.788946667
7990,143.84,7.168321116
7991,60.06,5.90833257
7992,46.58,5.541638734
7993,207.29,7.69550671
7994,143.87,7.16862198
7995,201.9,7.6574971
7996,61.83,5.9502351
7997,193.1,7.593204354
7998,172.66,7.431790083
7999,131.79,7.042097095
8000,150.02,7.229011037
8001,52.89,5.72492307
8002,137.65,7.1048608
8003,204.6,7.676662335
8004,47.73,5.576824431
8005,177.66,7.472975086
8006,179.74,7.489767697
8007,103.09,6.687760584
8008,93.98,6.554281863
8009,152.68,7.254367281
8010,134.6,7.0725346
8011,117.2,6.87282876
8012,55.74,5.800641097
8013,141.11,7.14067642
8014,167.89,7.391372492
8015,135.3,7.080018029
8016,134.26,7.068885737
8017,207.1,7.694183743
8018,46.69,5.545041683
8019,160.4,7.325530332
8020,117.42,6.875534352
8021,185.94,7.538693351
8022,49.56,5.631104282
8023,255.75,7.99859043
8024,100.82,6.655638049
8025,53.86,5.751142325
8026,120.98,6.918624756
8027,133.64,7.062208078
8028,60.33,5.914803677
8029,137.04,7.098453246
8030,88.05,6.460251099
8031,72.6,6.181897643
8032,153.13,7.258613142
8033,149.8,7.226893814
8034,152.93,7.256727635
8035,132.26,7.047232996
8036,112.27,6.810828662
8037,79.17,6.306881946
8038,113.53,6.826929766
8039,139.77,7.126910926
8040,148.31,7.212472066
8041,148.82,7.217424614
8042,197.22,7.623662052
8043,171.28,7.420212891
8044,70.64,6.142413438
8045,110.39,6.786465677
8046,52.25,5.707359132
8047,134.38,7.070174625
8048,150.11,7.229876279
8049,134.6,7.0725346
8050,132.11,7.045595865
8051,93.1,6.540709263
8052,112.16,6.809414444
8053,139.87,7.127942749
8054,50.79,5.666472569
8055,92.91,6.537761979
8056,233.32,7.866166169
8057,198.31,7.631613619
8058,52.95,5.726558779
8059,51.61,5.689578726
8060,116.98,6.870118084
8061,54.52,5.768713657
8062,49.15,5.619119511
8063,209.55,7.711150711
8064,59.37,5.891662208
8065,185.9,7.53838296
8066,56.92,5.830863757
8067,222.11,7.795130538
8068,178.56,7.480265122
8069,171.13,7.418948884
8070,185.21,7.533018186
8071,137.83,7.106746128
8072,102.02,6.672708196
8073,49.76,5.63691458
8074,185.8,7.537606691
8075,43.05,5.427941333
8076,93.74,6.55059289
8077,69,6.108524457
8078,45.27,5.500483401
8079,150.61,7.234673753
8080,89.04,6.476381688
8081,116.05,6.858602712
8082,177.68,7.473137488
8083,63.67,5.992541859
8084,60.43,5.917193037
8085,164.17,7.359046707
8086,170.15,7.410663341
8087,141.86,7.148324042
8088,237.18,7.889838551
8089,174.34,7.445759804
8090,48.25,5.592457037
8091,122.21,6.93321853
8092,47.19,5.560409266
8093,122.48,6.936402378
8094,51.85,5.696272084
8095,148.76,7.216842843
8096,105.25,6.717676423
8097,58.7,5.875288598
8098,228.59,7.836618482
8099,228.36,7.835166157
8100,149.71,7.22602678
8101,123.48,6.948133578
8102,106.47,6.73430317
8103,535.16,9.063826477
8104,88.34,6.464994927
8105,91.43,6.514595715
8106,594.89,9.216479117
8107,80.39,6.328944145
8108,102.98,6.686220365
8109,79.77,6.317774373
8110,51.24,5.679198571
8111,47.16,5.559491813
8112,203.93,7.671930215
8113,194.12,7.600804955
8114,46.52,5.539779192
8115,59.09,5.884842094
8116,163.91,7.356760064
8117,180.57,7.496414412
8118,45.6,5.510961919
8119,53.5,5.741466986
8120,102.88,6.684818738
8121,154.97,7.275845147
8122,135.7,7.084276911
8123,43.7,5.449561375
8124,99.55,6.637349411
8125,55.98,5.806839582
8126,144.21,7.172027399
8127,149.07,7.219846137
8128,199.5,7.640244936
8129,96.3,6.589463893
8130,56.77,5.827056837
8131,92.52,6.531693361
8132,149.42,7.223229457
8133,163.4,7.352264173
8134,141.71,7.146797758
8135,123.8,6.951867504
8136,110.55,6.788555215
8137,140.65,7.135965742
8138,45.81,5.517590658
8139,162.53,7.344562227
8140,168.78,7.399000148
8141,168.39,7.395662655
8142,65.15,6.025693274
8143,193.07,7.5929802
8144,138.2,7.110613806
8145,149.79,7.226797502
8146,103.95,6.699745948
8147,161.54,7.335747634
8148,176.88,7.46662712
8149,224.84,7.81275491
8150,115.94,6.85723458
8151,51.15,5.676662335
8152,61.68,5.94673086
8153,50.34,5.653633311
8154,108.93,6.767257526
8155,46.31,5.533251852
8156,96.49,6.592307527
8157,57.49,5.845239126
8158,238.18,7.895908465
8159,151.77,7.245742835
8160,45.51,5.508111681
8161,126.48,6.982765463
8162,48.9,5.61176256
8163,122.64,6.938285792
8164,43.02,5.42693562
8165,125.95,6.976707312
8166,49.26,5.622344723
8167,168.21,7.394119665
8168,96.11,6.586614642
8169,152.35,7.25124569
8170,204.93,7.678987388
8171,53.85,5.75087444
8172,171.46,7.421728238
8173,53.66,5.745775149
8174,45.47,5.506843099
8175,184.4,7.526694846
8176,156.71,7.291953434
8177,156.97,7.294345048
8178,210.44,7.717265145
8179,203.65,7.669948004
8180,61.17,5.934752371
8181,163.48,7.352970338
8182,44.01,5.459759467
8183,52.84,5.723558561
8184,88.39,6.465811254
8185,219.09,7.775379826
8186,99.98,6.643567622
8187,229.57,7.842790314
8188,51.99,5.70016225
8189,104.58,6.708463165
